Price,District,City,Town,Type,EnergyCertificate,GrossArea,TotalArea,Parking,HasParking,Floor,ConstructionYear,EnergyEfficiencyLevel,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
235000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,C,,117.0,1.0,True,4th Floor,2002.0,,,,True,,2.0,,,,94.0,,,2.0
884000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,,,125.0,1.0,True,5th Floor,,,,,True,,3.0,,,,125.0,,,3.0
220000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,E,108.0,143.0,1.0,True,7th Floor,1997.0,,,,True,,1.0,,,,77.0,,,2.0
450000.0,Porto,Porto,Ramalde,Apartment,E,,143.0,1.0,True,4th Floor,1995.0,,,,True,,3.0,,,,132.0,,,3.0
420000.0,Porto,Porto,Paranhos,Apartment,A,,98.0,1.0,True,6th Floor,2023.0,,,,True,,2.0,,,,98.0,,,2.0
229000.0,Porto,Vila Nova de Gaia,Canelas,Apartment,E,142.0,107.0,1.0,True,5th Floor,1998.0,,,,True,,3.0,,,,107.0,,,2.0
750000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,B-,284.0,208.0,3.0,True,2nd Floor,2010.0,,,,True,,4.0,,,,208.0,,,8.0
289000.0,Porto,Vila Nova de Gaia,São Felix da Marinha,Apartment,C,140.0,106.0,1.0,True,3rd Floor,1996.0,,,,True,,3.0,,,,106.0,,,2.0
445000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,,,107.0,1.0,True,4th Floor,,,,,True,,2.0,,,,107.0,,,2.0
225000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,A+,99.0,80.0,1.0,True,Ground Floor,,,,,True,,2.0,,,,80.0,,,2.0
274900.0,Porto,Vila Nova de Gaia,Oliveira do Douro,Apartment,B-,,126.0,1.0,True,4th Floor,1995.0,,,,True,,3.0,,,,126.0,,,3.0
330000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,,179.0,154.0,0.0,False,3rd Floor,1990.0,,,,False,,3.0,,,,110.0,,,4.0
169900.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,C,77.0,61.0,1.0,True,5th Floor,2007.0,,,,True,,1.0,,,,61.0,,,1.0
195000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,E,115.0,86.0,1.0,True,4th Floor,1986.0,,,,False,,3.0,,,,86.0,,,2.0
249900.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",Apartment,A+,,95.0,1.0,True,1st Floor,,,,,True,,2.0,,,,80.0,,,3.0
299000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,B-,,69.0,0.0,False,3rd Floor,2017.0,,,,False,,1.0,,,,58.0,,,1.0
260000.0,Porto,Maia,Cidade da Maia,Apartment,,,124.0,1.0,True,3rd Floor,,,,,True,,2.0,,,,90.0,,,2.0
295000.0,Porto,Maia,Cidade da Maia,Apartment,,,127.0,1.0,True,3rd Floor,,,,,True,,2.0,,,,92.0,,,2.0
265000.0,Porto,Maia,Cidade da Maia,Apartment,,,132.0,1.0,True,3rd Floor,,,,,True,,2.0,,,,105.0,,,2.0
350000.0,Porto,Maia,Cidade da Maia,Apartment,,,173.0,2.0,True,2nd Floor,,,,,True,,3.0,,,,123.0,,,3.0
348000.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,4th Floor,,,,,True,,2.0,,,,168.0,,,2.0
518700.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,4th Floor,,,,,True,,3.0,,,,247.0,,,3.0
395100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,3rd Floor,,,,,True,,3.0,,,,151.0,,,3.0
250000.0,Porto,Maia,Cidade da Maia,Apartment,,,124.0,1.0,True,2nd Floor,,,,,True,,2.0,,,,90.0,,,2.0
395100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,3rd Floor,,,,,True,,3.0,,,,151.0,,,3.0
395100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,3rd Floor,,,,,True,,3.0,,,,154.0,,,3.0
390100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,2nd Floor,,,,,True,,3.0,,,,151.0,,,3.0
290000.0,Porto,Maia,Cidade da Maia,Apartment,,,127.0,1.0,True,2nd Floor,,,,,True,,2.0,,,,92.0,,,2.0
390100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,2nd Floor,,,,,True,,3.0,,,,157.0,,,3.0
390100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,2nd Floor,,,,,True,,3.0,,,,152.0,,,3.0
255000.0,Porto,Maia,Cidade da Maia,Apartment,,,132.0,1.0,True,2nd Floor,,,,,True,,2.0,,,,105.0,,,2.0
355000.0,Porto,Maia,Cidade da Maia,Apartment,,,173.0,2.0,True,3rd Floor,,,,,True,,3.0,,,,123.0,,,3.0
265000.0,Porto,Maia,Cidade da Maia,Apartment,,,132.0,1.0,True,4th Floor,,,,,True,,2.0,,,,105.0,,,2.0
305000.0,Porto,Maia,Cidade da Maia,Apartment,,,127.0,1.0,True,4th Floor,,,,,True,,2.0,,,,92.0,,,2.0
260000.0,Porto,Maia,Cidade da Maia,Apartment,,,124.0,1.0,True,4th Floor,,,,,True,,2.0,,,,90.0,,,2.0
224900.0,Porto,Vila Nova de Gaia,Madalena,Apartment,F,142.0,108.0,1.0,True,2nd Floor,2003.0,,,,True,,2.0,,,,108.0,,,2.0
375000.0,Porto,Maia,Cidade da Maia,Apartment,,,173.0,2.0,True,6th Floor,,,,,True,,3.0,,,,123.0,,,3.0
380000.0,Porto,Maia,Cidade da Maia,Apartment,,,180.0,2.0,True,6th Floor,,,,,True,,3.0,,,,124.0,,,3.0
370000.0,Porto,Maia,Cidade da Maia,Apartment,,,167.0,2.0,True,6th Floor,,,,,True,,3.0,,,,122.0,,,3.0
365000.0,Porto,Maia,Cidade da Maia,Apartment,,,173.0,2.0,True,5th Floor,,,,,True,,3.0,,,,123.0,,,3.0
245000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,,,162.0,1.0,True,5th Floor,1994.0,,,,True,,3.0,,,,147.0,,,2.0
265000.0,Porto,Maia,Cidade da Maia,Apartment,,,124.0,1.0,True,5th Floor,,,,,True,,2.0,,,,90.0,,,2.0
305000.0,Porto,Maia,Cidade da Maia,Apartment,,,127.0,1.0,True,5th Floor,,,,,True,,2.0,,,,92.0,,,2.0
300000.0,Porto,Maia,Cidade da Maia,Apartment,,,132.0,1.0,True,5th Floor,,,,,True,,2.0,,,,105.0,,,2.0
355000.0,Porto,Maia,Cidade da Maia,Apartment,,,173.0,2.0,True,4th Floor,,,,,True,,3.0,,,,123.0,,,3.0
390100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,2nd Floor,,,,,True,,3.0,,,,157.0,,,3.0
445000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,A,230.0,180.0,2.0,True,1st Floor,2018.0,,,,True,,4.0,,,,180.0,,,3.0
175000.0,Porto,Porto,Bonfim,Apartment,E,54.0,42.0,1.0,True,2nd Floor,2002.0,,,,True,,1.0,,,,42.0,,,1.0
267500.0,Porto,Vila do Conde,Rio Mau e Arcos,Apartment,D,256.0,202.0,2.0,True,2nd Floor,2003.0,,,,False,,4.0,,,,202.0,,,3.0
460000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,B-,80.0,77.0,0.0,False,3rd Floor,2023.0,,,,True,,2.0,,,,59.0,,,1.0
575000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,A,300.0,300.0,0.0,False,1st Floor,,,,,True,,2.0,,,,141.0,,,3.0
225000.0,Porto,Maia,Cidade da Maia,Apartment,,84.0,61.0,1.0,True,2nd Floor,2023.0,,,,True,,1.0,,,,61.0,,,1.0
369000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,B,130.0,104.0,1.0,True,1st Floor,1985.0,,,,True,,2.0,,,,104.0,,,2.0
70000.0,Porto,Paredes,Cete,Apartment,F,,108.0,1.0,True,1st Floor,2007.0,,,,False,,2.0,,,,108.0,,,1.0
180000.0,Porto,Valongo,Ermesinde,Apartment,D,,121.0,1.0,True,4th Floor,1990.0,,,,False,,3.0,,,,108.0,,,2.0
223000.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Apartment,B,116.0,93.0,1.0,True,2nd Floor,2010.0,,,,True,,2.0,,,,93.0,,,2.0
147500.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,F,58.0,45.0,1.0,True,3rd Floor,1996.0,,,,True,,1.0,,,,45.0,,,1.0
320000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,A,71.0,71.0,0.0,False,5th Floor,,,,,True,,1.0,,,,66.0,,,2.0
340000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,A,100.0,100.0,0.0,False,5th Floor,,,,,True,,1.0,,,,83.0,,,2.0
275000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,A,71.0,71.0,0.0,False,3rd Floor,,,,,True,,1.0,,,,66.0,,,2.0
179900.0,Porto,Vila Nova de Gaia,Grijó e Sermonde,Apartment,E,,112.0,1.0,True,2nd Floor,2001.0,,,,True,,2.0,,,,106.0,,,2.0
245000.0,Porto,Maia,Cidade da Maia,Apartment,,,124.0,1.0,True,1st Floor,,,,,True,,2.0,,,,90.0,,,2.0
285000.0,Porto,Maia,Cidade da Maia,Apartment,,,127.0,1.0,True,1st Floor,,,,,True,,2.0,,,,92.0,,,2.0
385100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,1st Floor,,,,,True,,3.0,,,,142.0,,,3.0
298500.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,C,97.0,70.0,1.0,True,Ground Floor,2009.0,,,,True,,2.0,,,,70.0,,,1.0
316000.0,Porto,Porto,Paranhos,Apartment,C,51.0,51.0,1.0,True,1st Floor,2023.0,,,,False,,1.0,,,,51.0,,,2.0
289000.0,Porto,Vila do Conde,Vila do Conde,Apartment,C,94.0,77.0,1.0,True,3rd Floor,2005.0,,,,True,,2.0,,,,77.0,,,2.0
85000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,C,68.0,68.0,0.0,False,Basement Level,1995.0,,,,False,,1.0,,,,68.0,,,1.0
142000.0,Porto,Trofa,Bougado (São Martinho e Santiago),Apartment,,102.0,82.0,1.0,True,1st Floor,2003.0,,,,False,,2.0,,,,82.0,,,1.0
330000.0,Porto,Gondomar,Rio Tinto,Apartment,A,3650.0,3650.0,1.0,True,2nd Floor,,,,,True,,3.0,,,,121.0,,,2.0
148500.0,Porto,Valongo,Ermesinde,Apartment,B-,67.0,67.0,1.0,True,2nd Floor,2001.0,,,,True,,1.0,,,,48.0,,,1.0
100000.0,Porto,Lousada,Lustosa e Barrosas (Santo Estêvão),Apartment,E,90.0,90.0,0.0,False,Ground Floor,,,,,False,,2.0,,,,90.0,,,2.0
290000.0,Porto,Vila Nova de Gaia,Canelas,Apartment,C,,116.0,1.0,True,1st Floor,2002.0,,,,True,,3.0,,,,157.0,,,2.0
169000.0,Porto,Valongo,Ermesinde,Apartment,C,,93.0,1.0,True,1st Floor,1997.0,,,,False,,2.0,,,,93.0,,,2.0
385100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,1st Floor,,,,,True,,3.0,,,,139.0,,,3.0
297200.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,1st Floor,,,,,True,,2.0,,,,110.0,,,2.0
385100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,1st Floor,,,,,True,,3.0,,,,139.0,,,3.0
385100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,1st Floor,,,,,True,,3.0,,,,142.0,,,3.0
380100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,Ground Floor,,,,,True,,3.0,,,,138.0,,,3.0
463800.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,Ground Floor,,,,,True,,3.0,,,,217.0,,,3.0
140000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Apartment,D,,130.0,1.0,True,1st Floor,1993.0,,,,True,,3.0,,,,113.0,,,2.0
374100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,Ground Floor,,,,,True,,2.0,,,,168.0,,,2.0
454500.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,2.0,True,Ground Floor,,,,,True,,3.0,,,,208.0,,,3.0
425000.0,Porto,Porto,Paranhos,Apartment,,,166.0,2.0,True,4th Floor,,,,,True,,3.0,,,,126.0,,,3.0
599000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,A,243.0,129.0,2.0,True,1st Floor,2020.0,,,,True,,3.0,,,,129.0,,,3.0
285000.0,Porto,Porto,Paranhos,Apartment,,,65.0,1.0,True,3rd Floor,,,,,True,,2.0,,,,65.0,,,2.0
275000.0,Porto,Porto,Paranhos,Apartment,,,65.0,1.0,True,2nd Floor,,,,,True,,2.0,,,,65.0,,,2.0
265000.0,Porto,Porto,Paranhos,Apartment,,,65.0,1.0,True,1st Floor,,,,,True,,2.0,,,,65.0,,,2.0
220000.0,Porto,Porto,Bonfim,Apartment,D,,69.0,0.0,False,3rd Floor,1987.0,,,,False,,1.0,,,,44.0,,,2.0
380100.0,Porto,Maia,Águas Santas,Apartment,A,,967.0,1.0,True,Ground Floor,,,,,True,,3.0,,,,139.0,,,3.0
169000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,E,,92.0,2.0,True,5th Floor,2002.0,,,,True,,2.0,,,,92.0,,,1.0
249000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,F,,50.0,0.0,False,Ground Floor,1975.0,,,,False,,1.0,,,,50.0,,,2.0
110000.0,Porto,Felgueiras,Vila Cova da Lixa e Borba de Godim,Apartment,F,,88.0,1.0,True,3rd Floor,2001.0,,,,False,,2.0,,,,88.0,,,1.0
150000.0,Porto,Paredes,Parada de Todeia,Apartment,E,157.0,142.0,1.0,True,2nd Floor,2000.0,,,,False,,3.0,,,,142.0,,,2.0
279000.0,Porto,Maia,Cidade da Maia,Apartment,C,,152.0,1.0,True,3rd Floor,2005.0,,,,True,,2.0,,,,119.0,,,2.0
181000.0,Porto,Trofa,Bougado (São Martinho e Santiago),Apartment,C,110.0,91.0,1.0,True,2nd Floor,2007.0,,,,True,,2.0,,,,91.0,,,2.0
169000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,C,116.0,85.0,1.0,True,2nd Floor,1996.0,,,,True,,2.0,,,,85.0,,,2.0
177000.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,C,132.0,126.0,3.0,True,7th Floor,2002.0,,,,True,,3.0,,,,89.0,,,2.0
119900.0,Porto,Valongo,Valongo,Apartment,D,,60.0,0.0,False,2nd Floor,1997.0,,,,True,,1.0,,,,58.0,,,1.0
244000.0,Porto,Valongo,Ermesinde,Apartment,A,116.0,92.0,1.0,True,2nd Floor,2023.0,,,,True,,2.0,,,,92.0,,,2.0
160000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,E,152.0,121.0,1.0,True,Ground Floor,1997.0,,,,False,,2.0,,,,121.0,,,2.0
395000.0,Porto,Porto,Paranhos,Apartment,A+,,116.0,1.0,True,6th Floor,,,,,True,,2.0,,,,96.0,,,0.0
246000.0,Porto,Porto,Paranhos,Apartment,A+,,57.0,1.0,True,5th Floor,,,,,True,,1.0,,,,52.0,,,0.0
232500.0,Porto,Porto,Paranhos,Apartment,,71.0,57.0,1.0,True,4th Floor,2023.0,,,,True,,1.0,,,,57.0,,,1.0
650000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,A,,126.0,2.0,True,3rd Floor,2023.0,,,,True,,3.0,,,,126.0,,,2.0
170000.0,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",Apartment,D,,107.0,0.0,False,3rd Floor,1985.0,,,,False,,3.0,,,,107.0,,,2.0
335000.0,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,D,115.0,106.0,1.0,True,7th Floor,1988.0,,,,True,,3.0,,,,106.0,,,2.0
180000.0,Porto,Porto,Campanhã,Apartment,C,112.0,97.0,1.0,True,2nd Floor,2000.0,,,,False,,3.0,,,,97.0,,,0.0
265000.0,Porto,Maia,Cidade da Maia,Apartment,A,107.0,93.0,1.0,True,4th Floor,2022.0,,,,True,,2.0,,,,93.0,,,2.0
210000.0,Porto,Maia,Cidade da Maia,Apartment,C,,126.0,1.0,True,4th Floor,1999.0,,,,True,,2.0,,,,109.0,,,2.0
187000.0,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",Apartment,D,120.0,72.0,1.0,True,1st Floor,1989.0,,,,True,,2.0,,,,68.0,,,1.0
198000.0,Porto,Porto,Ramalde,Apartment,D,,86.0,1.0,True,3rd Floor,2001.0,,,,True,,1.0,,,,86.0,,,1.0
440000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,B,,201.0,1.0,True,2nd Floor,2023.0,,,,True,,3.0,,,,201.0,,,2.0
450000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,B,,210.0,1.0,True,1st Floor,2023.0,,,,True,,3.0,,,,210.0,,,2.0
435000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,B,,197.0,1.0,True,Ground Floor,2023.0,,,,True,,3.0,,,,197.0,,,2.0
410000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,B,,189.0,1.0,True,Ground Floor,2023.0,,,,True,,3.0,,,,189.0,,,2.0
440000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,B,,203.0,1.0,True,Ground Floor,2023.0,,,,True,,3.0,,,,203.0,,,2.0
398000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,A+,235.0,235.0,3.0,True,Ground Floor,,,,,True,,3.0,,,,144.0,,,3.0
600000.0,Porto,Porto,Ramalde,Apartment,B,243.0,195.0,2.0,True,3rd Floor,2013.0,,,,True,,4.0,,,,195.0,,,4.0
244999.0,Porto,Porto,Paranhos,Apartment,A+,,52.0,1.0,True,4th Floor,2023.0,,,,True,,1.0,,,,52.0,,,1.0
265000.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Apartment,C,224.0,190.0,1.0,True,3rd Floor,1999.0,,,,True,,3.0,,,,153.0,,,4.0
145000.0,Porto,Valongo,Ermesinde,Apartment,D,88.0,88.0,0.0,False,2nd Floor,1973.0,,,,False,,2.0,,,,81.0,,,1.0
165000.0,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Apartment,D,94.0,81.0,1.0,True,Ground Floor,2003.0,,,,True,,2.0,,,,81.0,,,1.0
159900.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Apartment,C,,104.0,1.0,True,1st Floor,2003.0,,,,True,,2.0,,,,90.0,,,2.0
378004.0,Porto,Porto,Paranhos,Apartment,,,147.0,1.0,True,1st Floor,2023.0,,,,True,,2.0,,,,93.0,,,2.0
110000.0,Porto,Baião,Frende,Apartment,E,,134.0,1.0,True,1st Floor,2011.0,,,,False,,3.0,,,,134.0,,,2.0
259900.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,C,130.0,114.0,1.0,True,4th Floor,2005.0,,,,True,,2.0,,,,114.0,,,2.0
349900.0,Porto,Vila Nova de Gaia,Madalena,Apartment,B-,,175.0,2.0,True,1st Floor,2007.0,,,,True,,3.0,,,,145.0,,,3.0
123000.0,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",Apartment,E,,89.0,0.0,False,5th Floor,1990.0,,,,False,,2.0,,,,89.0,,,1.0
160000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,C,,97.0,1.0,True,3rd Floor,2001.0,,,,True,,1.0,,,,79.0,,,1.0
165000.0,Porto,Valongo,Ermesinde,Apartment,E,,89.0,1.0,True,Ground Floor,1992.0,,,,False,,2.0,,,,78.0,,,2.0
170000.0,Porto,Paços de Ferreira,Penamaior,Apartment,,,133.0,2.0,True,2nd Floor,2002.0,,,,False,,2.0,,,,133.0,,,2.0
156000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,D,123.0,82.0,0.0,False,1st Floor,1971.0,,,,False,,2.0,,,,81.0,,,1.0
140000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,C,88.0,82.0,0.0,False,2nd Floor,1971.0,,,,False,,2.0,,,,81.0,,,1.0
185000.0,Porto,Gondomar,Rio Tinto,Apartment,C,128.0,128.0,1.0,True,1st Floor,1998.0,,,,True,,2.0,,,,103.0,,,2.0
389000.0,Porto,Porto,Campanhã,Apartment,B,144.0,144.0,0.0,False,Ground Floor,1984.0,,,,False,,2.0,,,,110.0,,,2.0
245000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,E,,109.0,1.0,True,1st Floor,1986.0,,,,False,,4.0,,,,112.0,,,2.0
170000.0,Porto,Valongo,Valongo,Apartment,C,110.0,92.0,1.0,True,4th Floor,2001.0,,,,True,,2.0,,,,92.0,,,1.0
372000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,75.0,1.0,True,Ground Floor,,,,,True,,1.0,,,,75.0,,,2.0
372000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,75.0,1.0,True,Ground Floor,,,,,True,,1.0,,,,75.0,,,2.0
446000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,91.0,1.0,True,Ground Floor,,,,,True,,1.0,,,,91.0,,,2.0
516000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,109.0,2.0,True,1st Floor,,,,,True,,2.0,,,,109.0,,,3.0
581000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,109.0,2.0,True,2nd Floor,,,,,True,,2.0,,,,109.0,,,3.0
884000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,162.0,3.0,True,2nd Floor,,,,,True,,3.0,,,,153.0,,,4.0
836000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,162.0,3.0,True,1st Floor,,,,,True,,3.0,,,,153.0,,,4.0
836000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,164.0,3.0,True,1st Floor,,,,,True,,3.0,,,,148.0,,,4.0
378000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,68.0,1.0,True,2nd Floor,,,,,True,,1.0,,,,68.0,,,2.0
581000.0,Porto,Vila do Conde,Vila do Conde,Apartment,A,,109.0,2.0,True,2nd Floor,,,,,True,,2.0,,,,109.0,,,3.0
290000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,,73.0,68.0,0.0,False,Duplex,,,,,False,,1.0,,,,68.0,,,1.0
209900.0,Porto,Maia,Moreira,Apartment,C,95.0,95.0,1.0,True,1st Floor,1993.0,,,,True,,2.0,,,,74.0,,,1.0
220000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,,80.0,78.0,0.0,False,2nd Floor,1980.0,,,,True,,2.0,,,,78.0,,,1.0
345000.0,Porto,Porto,Campanhã,Apartment,D,144.0,130.0,0.0,False,4th Floor,1962.0,,,,True,,4.0,,,,130.0,,,2.0
148500.0,Porto,Trofa,Bougado (São Martinho e Santiago),Apartment,G,84.0,78.0,0.0,False,2nd Floor,1981.0,,,,False,,2.0,,,,78.0,,,1.0
168000.0,Porto,Paços de Ferreira,Carvalhosa,Apartment,F,119.0,119.0,1.0,True,3rd Floor,1999.0,,,,True,,3.0,,,,119.0,,,4.0
642500.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,C,,248.0,2.0,True,3rd Floor,2005.0,,,,True,,3.0,,,,248.0,,,4.0
129500.0,Porto,Marco de Canaveses,Penhalonga e Paços de Gaiolo,Apartment,E,,84.0,1.0,True,1st Floor,1997.0,,,,False,,2.0,,,,84.0,,,1.0
235000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,,50.0,46.0,0.0,False,Ground Floor,,,,,False,,1.0,,,,46.0,,,1.0
290000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,,58.0,55.0,0.0,False,1st Floor,,,,,False,,1.0,,,,55.0,,,1.0
310000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,,,61.0,0.0,False,1st Floor,,,,,False,,1.0,,,,61.0,,,1.0
362000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,,75.0,66.0,0.0,False,Duplex,,,,,False,,1.0,,,,66.0,,,1.0
225000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,C,131.0,110.0,2.0,True,6th Floor,1996.0,,,,True,,3.0,,,,110.0,,,2.0
320000.0,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",Apartment,A,,151.0,3.0,True,4th Floor,2021.0,,,,True,,3.0,,,,151.0,,,3.0
362000.0,Porto,Porto,Ramalde,Apartment,C,,147.0,1.0,True,4th Floor,1995.0,,,,True,,2.0,,,,122.0,,,2.0
250000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,C,84.0,68.0,0.0,False,2nd Floor,1991.0,,,,True,,1.0,,,,84.0,,,1.0
280000.0,Porto,Porto,Ramalde,Apartment,B,113.0,90.0,1.0,True,1st Floor,2022.0,,,,True,,2.0,,,,89.0,,,2.0
165000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,D,,118.0,1.0,True,Ground Floor,1992.0,,,,True,,3.0,,,,108.0,,,2.0
296450.0,Porto,Porto,Bonfim,Apartment,,126.0,107.0,0.0,False,Basement Level,,,,,True,,2.0,,,,107.0,,,2.0
181020.0,Porto,Porto,Bonfim,Apartment,,43.0,43.0,0.0,False,Basement Level,,,,,True,,1.0,,,,43.0,,,1.0
306000.0,Porto,Porto,Bonfim,Apartment,,68.0,68.0,0.0,False,1st Floor,,,,,True,,2.0,,,,67.0,,,1.0
309400.0,Porto,Porto,Bonfim,Apartment,,68.0,68.0,0.0,False,2nd Floor,,,,,True,,2.0,,,,68.0,,,1.0
439660.0,Porto,Porto,Bonfim,Apartment,,121.0,115.0,0.0,False,3rd Floor,,,,,True,,2.0,,,,115.0,,,3.0
424000.0,Porto,Porto,Bonfim,Apartment,,110.0,106.0,0.0,False,3rd Floor,,,,,True,,3.0,,,,106.0,,,2.0
282750.0,Porto,Porto,Bonfim,Apartment,,104.0,65.0,0.0,False,Ground Floor,,,,,True,,2.0,,,,65.0,,,2.0
288360.0,Porto,Porto,Bonfim,Apartment,,64.0,64.0,0.0,False,2nd Floor,,,,,True,,2.0,,,,64.0,,,2.0
